patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_302a,10-15,10,15,0.8288907715009258,71,-0.015404851480999838,0.05556663313389271,0.369458604743581,-0.015299201435226891,0.33932516479418146,36390,24260,38816,26686,0.0,0.0,0.0,0.0,0.0
CH_L_302a,10-16,10,16,0.6281679636622611,95,-0.013668892405891296,0.07092676077551742,0.36443981495667654,-0.010177829077883368,0.4135380024901602,38816,24260,41242,26686,0.0,0.0,0.0,0.0,0.0
CH_L_302a,10-17,10,17,0.34383155848366137,110,-0.0740201603733432,0.0304888019257437,0.4440208420465216,-0.10744051402387093,0.3520301317305224,41242,24260,43668,26686,0.0,0.0,1.0,0.0,0.0
CH_L_302a,10-18,10,18,0.49383443713081787,134,-0.010686955459281552,0.04771114490576862,0.374014733446466,-0.03679837697174247,0.4315824782195957,43668,24260,46094,26686,0.0,0.0,1.0,0.0,0.0
CH_L_302a,10-19,10,19,0.8027056045733583,152,0.0027434267171460485,0.061785492118165,0.3804117995210605,-0.015030477504374392,0.37990896432396637,46094,24260,48520,26686,0.0,0.0,1.0,0.0,0.0
CH_L_302a,5-15,5,15,0.3065882314523658,90,-0.0253048294124867,0.041255066538012315,0.3959023182975808,-0.057225459354696334,0.6049039705999804,36390,12130,38816,14556,0.0,0.0,1.0,0.0,1.0
CH_L_302a,5-16,5,16,0.4022027256263023,159,-0.0071365063329067195,0.052380163947921,0.39385299693201686,-0.0422522697116369,0.6001461857647397,38816,12130,41242,14556,0.0,0.0,1.0,0.0,1.0
CH_L_302a,5-17,5,17,0.45448979276301577,139,-0.009260397215568686,0.08481546372931337,0.3830519765488384,-0.04689565777598008,0.5679772033470725,41242,12130,43668,14556,0.0,0.0,1.0,0.0,1.0
CH_L_302a,5-18,5,18,0.6356762470467903,121,-0.012710023299624687,0.0997921184858988,0.36725664824938975,-0.035726789262827865,0.48407192396936055,43668,12130,46094,14556,0.0,0.0,0.0,0.0,1.0
CH_L_302a,5-19,5,19,0.8193638656703301,98,0.011992920098104662,0.1094341937811138,0.31414951720424805,0.013840983930710522,0.3876335149449456,46094,12130,48520,14556,0.0,1.0,0.0,1.0,0.0
