patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_306a,3-16,3,16,0.30090393049548275,87,-0.06852285539778565,0.045035159186536285,0.4883103448832399,-0.10330475863986989,0.4198100944706014,39104,7332,41548,9776,0.0,0.0,0.0,1.0,1.0
CH_L_306a,3-17,3,17,0.3576346457613514,114,-0.07394297204314162,0.06883433269165534,0.4878301262943047,-0.12336655678181623,0.3521391094889114,41548,7332,43992,9776,0.0,0.0,0.0,0.0,0.0
CH_L_306a,3-18,3,18,0.3210162505647674,112,-0.07233523753809558,0.07063807463122283,0.49177126119975967,-0.11291899919786504,0.34957700272719266,43992,7332,46436,9776,0.0,0.0,0.0,0.0,0.0
CH_L_306a,3-19,3,19,0.3982216760024756,126,-0.07052116300981334,0.08792657894884491,0.4803441685480737,-0.08979179615860954,0.4368178836174854,46436,7332,48880,9776,0.0,1.0,0.0,1.0,1.0
CH_L_306a,4-19,4,19,0.3867496764764679,185,-0.057600033096154066,0.09638132187688937,0.47005433823161935,-0.09697306228147769,0.41795950921909597,46436,9776,48880,12220,1.0,1.0,0.0,1.0,0.0
CH_L_306a,4-20,4,20,0.32243528507293284,165,-0.07958044544201653,0.07978395872354842,0.49744358352257795,-0.119300607838949,0.33485038064865097,48880,9776,51324,12220,0.0,0.0,0.0,0.0,0.0
CH_L_306a,5-20,5,20,0.313583814798534,180,-0.0941761404163179,0.045191237060454754,0.5054149888418928,-0.1384772874699449,0.34887254169572324,48880,12220,51324,14664,0.0,0.0,0.0,0.0,0.0
CH_L_306a,6-17,6,17,0.3201109735405401,186,-0.049118100627596306,0.083067442571428,0.46484737900277,-0.11188562057262337,0.46327904862157004,41548,14664,43992,17108,1.0,1.0,0.0,0.0,1.0
CH_L_306a,6-18,6,18,0.3007153831046884,184,-0.06744490006836443,0.062488204239213155,0.4850887123393023,-0.12598624232062444,0.4107171726220441,43992,14664,46436,17108,1.0,0.0,0.0,0.0,0.0
CH_L_306a,6-19,6,19,0.314176328335789,177,-0.10554753333915949,0.04417286418837478,0.5222495424389287,-0.14192426915819678,0.2510562843758322,46436,14664,48880,17108,0.0,0.0,1.0,0.0,0.0
CH_L_306a,6-20,6,20,0.31283650392203083,175,-0.10012144743463801,0.041177556849902895,0.5299352660435525,-0.1498632086785095,0.27225226371731015,48880,14664,51324,17108,0.0,0.0,1.0,0.0,0.0
CH_L_306a,7-19,7,19,0.3031226562278605,153,-0.106073039593141,0.03603943729286826,0.5342270326915112,-0.14574200259288114,0.22489283963324405,46436,17108,48880,19552,0.0,0.0,1.0,0.0,0.0
