patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_373a,2-7,2,7,0.4294398573390829,67,-0.01903409620238777,0.08677157580268277,0.3844284611157047,-0.006101132774982275,0.4571025890922117,17157,4902,19608,7353,0.0,0.0,1.0,0.0,0.0
CH_L_373a,2-8,2,8,0.4099050462442679,77,-0.010404178065270654,0.0862591147911331,0.3588169776126611,-0.010269795300228712,0.46569507049849634,19608,4902,22059,7353,1.0,0.0,0.0,0.0,0.0
CH_L_373a,3-4,3,4,0.35362564530480883,50,-0.057241530183037924,0.026569706269470146,0.454579402088496,-0.08828990282611728,0.5651718045220316,9804,7353,12255,9804,0.0,0.0,1.0,0.0,1.0
CH_L_373a,3-5,3,5,0.34691442298075365,94,-0.03486059666406793,0.025593024240707418,0.39159270026537,-0.059063693405807194,0.575624134443438,12255,7353,14706,9804,0.0,0.0,1.0,0.0,1.0
CH_L_373a,3-7,3,7,0.3151985562819203,74,-0.0179435872973233,0.04078406798770688,0.39229107238680333,-0.04165378467061591,0.5885640992897933,17157,7353,19608,9804,0.0,0.0,1.0,0.0,1.0
CH_L_373a,3-8,3,8,0.5066372418904598,159,-0.005352346017213812,0.11125722618527177,0.3255391421998019,0.02015545366857352,0.44289549446807364,19608,7353,22059,9804,1.0,0.0,0.0,1.0,0.0
CH_L_373a,4-5,4,5,0.5838842119689448,183,-0.01139206891818397,0.13424901837102216,0.33388224490939966,0.029860886961377755,0.3947037635605124,12255,9804,14706,12255,1.0,1.0,0.0,1.0,0.0
CH_L_373a,4-6,4,6,0.3180283316119423,171,-0.017377003614937783,0.06912500506797142,0.34715336333004304,-0.016332478938406437,0.4430338651113833,14706,9804,17157,12255,0.0,0.0,0.0,0.0,0.0
CH_L_373a,4-8,4,8,0.35250893347164713,172,-0.014797366592783233,0.061436052133725993,0.3336547331322365,-0.028989513007161627,0.45610005953440164,19608,9804,22059,12255,0.0,0.0,0.0,0.0,0.0
CH_L_373a,5-4,5,4,0.4786600740006205,155,0.004044132592602951,0.15290401512110202,0.30401886106752085,0.016872306179500782,0.45761806105094427,9804,12255,12255,14706,1.0,1.0,0.0,0.0,0.0
CH_L_373a,5-5,5,5,0.4630351366593301,188,0.002151465659508287,0.12448544219423811,0.315471911054531,0.02027722061832113,0.43812782234881953,12255,12255,14706,14706,1.0,1.0,0.0,1.0,0.0
CH_L_373a,5-6,5,6,0.4386032797015562,185,-0.030902780233578984,0.12733283534108486,0.35908738561046283,0.014376608153554453,0.36154736013139493,14706,12255,17157,14706,0.0,1.0,1.0,0.0,0.0
CH_L_373a,5-7,5,7,0.3492392087415306,188,-0.022530740166604064,0.09914710955965392,0.3487747959516551,0.002991778305847084,0.40598076540428335,17157,12255,19608,14706,0.0,0.0,0.0,0.0,0.0
CH_L_373a,5-8,5,8,0.40376950301185227,187,-0.019428919788228718,0.12574988677922128,0.3270806940688097,0.040989690818841004,0.4183355545185552,19608,12255,22059,14706,0.0,1.0,0.0,1.0,0.0
CH_L_373a,6-5,6,5,0.33669380127545556,131,-0.014110351420520561,0.06748847281448254,0.3523426787974849,-0.0241273177244352,0.5420785260076642,12255,14706,14706,17157,0.0,0.0,0.0,0.0,1.0
CH_L_373a,6-6,6,6,0.3476363718999316,184,-0.012393487961456905,0.06183484096834675,0.32941173406224744,-0.011685868864692613,0.49563211197445634,14706,14706,17157,17157,0.0,0.0,0.0,0.0,0.0
CH_L_373a,6-7,6,7,0.3250678161016355,184,-0.03398533822259154,0.08314909773245574,0.3547811084455013,-0.01965727336922717,0.42201409794480305,17157,14706,19608,17157,0.0,0.0,0.0,0.0,0.0
CH_L_373a,6-8,6,8,0.5279658333374868,166,-0.012481956726474763,0.09030717174464296,0.34190252167970026,0.02664919975322853,0.43161021108264713,19608,14706,22059,17157,0.0,0.0,0.0,1.0,0.0
CH_L_373a,7-6,7,6,0.361470615863282,117,-0.011731932119316557,0.056214213132043285,0.3387808951063193,-0.024198028379434584,0.5235197588343402,14706,17157,17157,19608,0.0,0.0,0.0,0.0,1.0
