patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_292a,2-12,2,12,0.4423515353866745,78,-0.10660730336824127,0.02845988712908203,0.5266358430089575,-0.1474067860628538,0.22758924203595177,30696,5116,33254,7674,0.0,0.0,1.0,0.0,0.0
CH_L_292a,2-13,2,13,0.36150591219190414,94,-0.10346772747267491,0.0329866728524355,0.5204609822811256,-0.14003704502627626,0.23844109222306545,33254,5116,35812,7674,0.0,0.0,1.0,0.0,0.0
CH_L_292a,2-14,2,14,0.39862321284323193,55,-0.0885957900245649,0.028551832298999994,0.4975010841562615,-0.12903867300326258,0.3182201182805823,35812,5116,38370,7674,0.0,0.0,0.0,0.0,0.0
CH_L_292a,2-15,2,15,0.6420864725664467,65,-0.0686146167562059,0.03191915616201301,0.44799806112185436,-0.08987552913053445,0.3373015268992143,38370,5116,40928,7674,0.0,0.0,0.0,0.0,0.0
CH_L_292a,2-16,2,16,0.670390091288219,82,-0.04209246526728663,0.041465931259519875,0.4069230318199343,-0.011408890935142529,0.38066531854981317,40928,5116,43486,7674,1.0,0.0,0.0,1.0,0.0
CH_L_292a,3-12,3,12,0.360530238338145,64,-0.11233516935503703,0.029199260806410693,0.5342104856900338,-0.14470473293422068,0.20060419153183634,30696,7674,33254,10232,0.0,0.0,1.0,0.0,0.0
CH_L_292a,3-13,3,13,0.3616156168074613,143,-0.09873688385670736,0.03461095357672199,0.5074867035753576,-0.14049712190679817,0.2810427734744069,33254,7674,35812,10232,0.0,0.0,1.0,0.0,0.0
CH_L_292a,3-14,3,14,0.47427858070149886,153,-0.07300061761062893,0.027304300593076904,0.4671889203049101,-0.09046277932940339,0.3533182847249833,35812,7674,38370,10232,0.0,0.0,0.0,0.0,0.0
CH_L_292a,3-15,3,15,0.6300319063793988,165,-0.04736306018098433,0.04369838140400668,0.4276206025730073,-0.06352687008263619,0.3739280074048109,38370,7674,40928,10232,1.0,0.0,0.0,0.0,0.0
CH_L_292a,3-16,3,16,0.5982536597785797,141,-0.04565635366723855,0.05026240373379595,0.41979453797042576,-0.04201768166265669,0.4079915775253848,40928,7674,43486,10232,1.0,1.0,0.0,1.0,1.0
CH_L_292a,4-13,4,13,0.45252261109118,93,-0.08767169110674829,0.03364904031002741,0.4976449388394816,-0.1342934444072168,0.33536873721987137,33254,10232,35812,12790,0.0,0.0,0.0,0.0,0.0
CH_L_292a,4-14,4,14,0.5668419427665865,155,-0.06634698193507844,0.033503904129909105,0.46762404349359166,-0.09782096869743483,0.38538343546710796,35812,10232,38370,12790,0.0,0.0,0.0,0.0,0.0
CH_L_292a,4-15,4,15,0.4869798163081137,170,-0.03727802843326357,0.05035068176672849,0.40570526954196123,-0.06062480227377115,0.43428280788259405,38370,10232,40928,12790,1.0,1.0,0.0,0.0,1.0
CH_L_292a,4-16,4,16,0.4811093809738616,147,-0.043503156022175395,0.06935243276011867,0.40311962222273356,-0.05279545465298822,0.37647746344196076,40928,10232,43486,12790,1.0,1.0,0.0,1.0,0.0
CH_L_292a,5-13,5,13,0.31313527725060664,118,-0.09213787576490806,0.022026180783533585,0.5047832165229795,-0.1277377680780437,0.4365483927457551,33254,12790,35812,15348,0.0,0.0,1.0,0.0,1.0
CH_L_292a,5-14,5,14,0.41037784494396023,143,-0.08467437215184674,0.0294692783536217,0.4807577142990238,-0.12304277794802888,0.44275249722922333,35812,12790,38370,15348,0.0,0.0,0.0,0.0,1.0
CH_L_292a,5-15,5,15,0.5030665043297886,181,-0.048930046721220956,0.05253264463509573,0.4257368989964736,-0.06372124277773077,0.3948372093539558,38370,12790,40928,15348,1.0,1.0,0.0,0.0,1.0
CH_L_292a,5-16,5,16,0.5817441149526732,132,-0.06129054672197103,0.03872582933401217,0.4234904060638455,-0.052717184483888416,0.35959128637860027,40928,12790,43486,15348,0.0,0.0,0.0,1.0,0.0
CH_L_292a,6-12,6,12,0.6384211207687224,181,-0.09045603107467087,0.0316171471392173,0.49987958337082455,-0.12800848796606978,0.2722980087771887,30696,15348,33254,17906,0.0,0.0,0.0,0.0,0.0
CH_L_292a,6-13,6,13,0.5736045299442426,137,-0.08134613886911053,0.02735273873731035,0.48840596505249406,-0.10748690047310142,0.3929946149420069,33254,15348,35812,17906,0.0,0.0,0.0,0.0,1.0
CH_L_292a,6-14,6,14,0.6239665414085072,178,-0.06511604418173442,0.04617754912729269,0.44732544016833453,-0.08848536022585714,0.3953134253477001,35812,15348,38370,17906,0.0,1.0,0.0,0.0,1.0
CH_L_292a,6-15,6,15,0.5609397073680467,153,-0.05218625663826215,0.0647909553582031,0.41954085878370273,-0.05902287833675189,0.3721254852445693,38370,15348,40928,17906,0.0,1.0,0.0,1.0,0.0
CH_L_292a,6-16,6,16,0.47030242031723757,68,-0.06341474293705261,0.041046791469070205,0.4229790694600674,-0.047223268320795334,0.37523122488004046,40928,15348,43486,17906,0.0,0.0,0.0,1.0,0.0
CH_L_292a,7-12,7,12,0.5207903772346845,139,-0.10195784202117417,0.03136908730603575,0.520228015581058,-0.14229940788654954,0.24534928684236837,30696,17906,33254,20464,0.0,0.0,1.0,0.0,0.0
CH_L_292a,7-13,7,13,0.6001848309599985,131,-0.087625203605787,0.03402630955620133,0.5033375906952458,-0.1247249305198173,0.3690682430003031,33254,17906,35812,20464,0.0,0.0,1.0,0.0,0.0
CH_L_292a,7-14,7,14,0.6418935617127958,144,-0.061242597374450404,0.043263446221350865,0.4532164547975067,-0.08803494857134014,0.3755452115033695,35812,17906,38370,20464,0.0,0.0,0.0,0.0,0.0
CH_L_292a,7-15,7,15,0.6714317369588353,134,-0.0509515854028502,0.05519803770243571,0.4320885484542172,-0.056313788735970705,0.3426106408519182,38370,17906,40928,20464,1.0,1.0,0.0,1.0,0.0
CH_L_292a,7-16,7,16,0.678907573747958,98,-0.07912324922344001,0.036771424187379054,0.4734188653347114,-0.08115317200213297,0.2436866493264973,40928,17906,43486,20464,0.0,0.0,0.0,0.0,0.0
