patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_327a,4-2,4,2,0.49064521542793554,43,-0.05544163985172613,0.03127816846427601,0.4599442162821352,-0.09362692261908453,0.4655482307996376,4810,9620,7215,12025,0.0,0.0,1.0,0.0,0.0
CH_L_327a,4-3,4,3,0.47563550784221825,80,-0.020277433618966174,0.03399473443662771,0.4062672256632311,-0.09816992759617994,0.5379794593242659,7215,9620,9620,12025,0.0,0.0,1.0,0.0,1.0
CH_L_327a,4-4,4,4,0.47099975863973736,93,-0.028556102994503747,0.053225477030617155,0.38518549509705763,-0.09349243066572901,0.49142479626833757,9620,9620,12025,12025,0.0,0.0,0.0,0.0,1.0
CH_L_327a,4-5,4,5,0.6846409430960525,100,-0.007794017959344811,0.1441690377941589,0.3580551135203774,-0.058070933490760555,0.3601122238483645,12025,9620,14430,12025,0.0,0.0,0.0,0.0,0.0
CH_L_327a,4-6,4,6,0.5577140449695596,113,-0.002588335575250232,0.12217086115095233,0.35440170250022696,-0.05637494717594377,0.46839231425928307,14430,9620,16835,12025,0.0,0.0,0.0,0.0,0.0
CH_L_327a,5-2,5,2,0.5899854289846062,119,-0.06445047689544191,0.024122899254739674,0.46224147434209545,-0.10654785246503526,0.48319681866375347,4810,12025,7215,14430,0.0,0.0,1.0,0.0,0.0
CH_L_327a,5-3,5,3,0.6102869184714326,174,-0.0019031410455848405,0.08495804480606955,0.3479406648488944,-0.038464932824464046,0.47038494682963794,7215,12025,9620,14430,0.0,0.0,0.0,0.0,0.0
CH_L_327a,5-4,5,4,0.7797114514007482,186,0.01579215147928653,0.14932230764335522,0.3428852242492409,-0.016484454318486892,0.38921332283677496,9620,12025,12025,14430,0.0,0.0,0.0,0.0,0.0
CH_L_327a,5-5,5,5,0.8885175795441902,186,0.00351233456029798,0.1460392114302093,0.35703977927637875,0.014470444787935013,0.3368655714922893,12025,12025,14430,14430,0.0,0.0,0.0,0.0,0.0
CH_L_327a,5-6,5,6,0.9118056057841823,184,0.020004385977941106,0.2829339619759471,0.32881689679233705,0.03768458885727597,0.3055181662488307,14430,12025,16835,14430,1.0,1.0,0.0,1.0,0.0
CH_L_327a,6-2,6,2,0.5236075220387132,80,-0.03920659277064774,0.03943610394963417,0.43029263466859546,-0.10192404902523707,0.5121388637924263,4810,14430,7215,16835,0.0,0.0,1.0,0.0,1.0
CH_L_327a,6-3,6,3,0.4218888739435739,184,0.011570498891722226,0.10972080080781296,0.35017407751042956,-0.023419616358106042,0.48460582915513445,7215,14430,9620,16835,0.0,0.0,0.0,0.0,0.0
CH_L_327a,6-4,6,4,0.5536297449474408,186,0.0032321628003780718,0.1183491882058395,0.35920125697882715,-0.007401873461237576,0.4090045041509311,9620,14430,12025,16835,0.0,0.0,0.0,0.0,0.0
CH_L_327a,6-5,6,5,0.8473491419906501,188,0.006492352161599438,0.18275126427158944,0.36486538340950925,0.01142984796797867,0.3487647583085802,12025,14430,14430,16835,0.0,1.0,0.0,0.0,0.0
CH_L_327a,6-6,6,6,0.6812038506942253,182,0.003832236764844136,0.21973899025425228,0.32921760552630086,-0.015634700317603806,0.3851320600160107,14430,14430,16835,16835,0.0,1.0,0.0,0.0,0.0
CH_L_327a,7-2,7,2,0.5380542340770772,153,-0.022361559909239617,0.05036875881908902,0.39010489390797454,-0.07875391461575133,0.513670765363398,4810,16835,7215,19240,0.0,0.0,1.0,0.0,1.0
CH_L_327a,7-3,7,3,0.7129676986871814,187,0.03240001063076761,0.16486793208933084,0.31897645290675264,0.023100763140803702,0.4510508430806179,7215,16835,9620,19240,1.0,0.0,0.0,1.0,0.0
CH_L_327a,7-4,7,4,0.7214182203631334,184,0.0354596170726055,0.1920648925751805,0.3414189270772139,0.03128320808999905,0.41105857269239704,9620,16835,12025,19240,1.0,1.0,0.0,1.0,0.0
CH_L_327a,7-5,7,5,0.8690773683379637,185,0.027617201309679807,0.17744267145623585,0.33426077612095645,0.04417211808484137,0.3751087144451012,12025,16835,14430,19240,1.0,1.0,0.0,1.0,0.0
CH_L_327a,7-6,7,6,0.8732415587570064,186,0.030960295770233716,0.23079322907665806,0.3185321530617141,0.060133561266547245,0.3610532794400354,14430,16835,16835,19240,1.0,1.0,0.0,1.0,0.0
CH_L_327a,8-2,8,2,0.5068505757705831,144,-0.015509824723057307,0.04718012076975691,0.3934535813901285,-0.05149966415452023,0.5513758851192637,4810,19240,7215,21645,0.0,0.0,1.0,0.0,1.0
CH_L_327a,8-3,8,3,0.7461852502231279,188,0.01841732640836797,0.14126290676469055,0.30847601747296166,0.019845234882820948,0.45392847574178946,7215,19240,9620,21645,1.0,0.0,0.0,0.0,0.0
CH_L_327a,8-4,8,4,0.8675824132857787,186,0.03200082105902423,0.1710816235387505,0.31763168063352737,0.06056762000211757,0.3706912980782145,9620,19240,12025,21645,1.0,1.0,0.0,1.0,0.0
CH_L_327a,8-5,8,5,0.9084883417076127,186,0.02991447676139879,0.18305851851635851,0.31979337857781975,0.057338562806163874,0.35577435863331847,12025,19240,14430,21645,1.0,1.0,0.0,1.0,0.0
CH_L_327a,8-6,8,6,0.5139297782033201,184,-0.0028063203755489432,0.11080600665308511,0.3521198383026714,-0.0192885834241566,0.44928359897558,14430,19240,16835,21645,0.0,0.0,0.0,0.0,0.0
CH_L_327a,9-2,9,2,0.3302939592837716,83,-0.056996897214938856,0.025049681294574286,0.4333537669578152,-0.11938503419726132,0.4748655246254979,4810,21645,7215,24050,0.0,0.0,1.0,0.0,0.0
CH_L_327a,9-3,9,3,0.6018042415034702,157,-0.017124672026627027,0.06567965801061026,0.3662472397526938,-0.04843405741208363,0.5160583948815662,7215,21645,9620,24050,0.0,0.0,0.0,0.0,1.0
CH_L_327a,9-4,9,4,0.7903324099360489,150,0.01023884832391327,0.15602231722640988,0.32477235160894685,0.03626677760754464,0.41204521143483996,9620,21645,12025,24050,0.0,0.0,0.0,1.0,0.0
CH_L_327a,9-5,9,5,0.6371961696605899,111,0.013021585001307606,0.11960713371024588,0.31519001139001784,-0.013402749589299235,0.49449531417677556,12025,21645,14430,24050,0.0,0.0,0.0,0.0,1.0
CH_L_327a,9-6,9,6,0.48351529695579315,107,-0.024452682230044657,0.04648831087637598,0.3972973160571572,-0.058119282082972144,0.5670427634911569,14430,21645,16835,24050,0.0,0.0,1.0,0.0,1.0
