patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_348a,10-10,10,10,0.44652253179265167,97,-0.021320529288295843,0.02049884055305655,0.3970921969155139,-0.03303439315704134,0.5876703972788061,24540,24540,26994,26994,0.0,0.0,1.0,0.0,1.0
CH_L_348a,10-11,10,11,0.48541592930172545,76,-0.02419837074994364,0.031579194208112595,0.40781618723988794,-0.027720967273176685,0.5750075128591234,26994,24540,29448,26994,0.0,0.0,1.0,1.0,1.0
CH_L_348a,10-7,10,7,0.596360418253179,96,-0.01178808512096083,0.07037803356487586,0.3600922251040007,-0.043304075686960375,0.4464857255436639,17178,24540,19632,26994,0.0,1.0,0.0,0.0,0.0
CH_L_348a,10-8,10,8,0.6743406149127178,92,-0.017574600626238352,0.04695029053992954,0.3532151765073767,-0.04774657994555774,0.4538545430401641,19632,24540,22086,26994,0.0,0.0,0.0,0.0,0.0
CH_L_348a,10-9,10,9,0.5472102356085133,101,-0.02578039701750072,0.04531396596885366,0.3783174031158802,-0.04717751274125897,0.5185910965776822,22086,24540,24540,26994,0.0,0.0,1.0,0.0,1.0
CH_L_348a,5-11,5,11,0.6460020081533613,114,0.025250144108715192,0.09848526211825853,0.311438708958518,0.011263943533641572,0.4859682445627018,26994,12270,29448,14724,1.0,1.0,0.0,1.0,0.0
CH_L_348a,5-7,5,7,0.6063466851287032,109,-0.02228634472481785,0.053509599823177115,0.37603638014527135,-0.01867091089710964,0.4724386374882341,17178,12270,19632,14724,0.0,0.0,0.0,1.0,0.0
CH_L_348a,5-8,5,8,0.6132279295646382,128,-0.0048004976500167894,0.08140612594075698,0.33878315874959264,-0.032094096750478494,0.4642401176902191,19632,12270,22086,14724,1.0,1.0,0.0,0.0,0.0
CH_L_348a,5-9,5,9,0.4090311139977008,139,-0.006731929329962977,0.07841887949038583,0.3324324154428767,-0.03609376719443452,0.47961680431613823,22086,12270,24540,14724,1.0,1.0,0.0,0.0,0.0
CH_L_348a,6-7,6,7,0.5815222655169913,182,-0.01080493296857135,0.04273540626021888,0.35017531396300966,-0.04316993115237034,0.42750699677551757,17178,14724,19632,17178,0.0,0.0,0.0,0.0,0.0
