patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_339a,5-10,5,10,0.7807504972343471,99,-0.022655280230432895,0.14520400259106603,0.33552906850971154,0.004244996712438744,0.3121819579063283,26960,13480,29656,16176,0.0,0.0,1.0,0.0,0.0
CH_L_339a,5-7,5,7,0.5701590008397179,98,-0.0389231284919365,0.16748559134755314,0.3529958386247659,-0.054584100469576256,0.3973628888529338,18872,13480,21568,16176,0.0,0.0,1.0,0.0,1.0
CH_L_339a,5-8,5,8,0.4991172394447075,141,-0.04134243613705274,0.17762304917543723,0.3361966297979464,-0.04716985594311436,0.32990478178017213,21568,13480,24264,16176,0.0,0.0,1.0,0.0,0.0
CH_L_339a,5-9,5,9,0.8305519452704986,170,-0.028379947931908726,0.1808826323084698,0.33512713036153635,-0.006280246282053372,0.3203221659584609,24264,13480,26960,16176,0.0,0.0,1.0,0.0,0.0
CH_L_339a,6-10,6,10,0.8772950399385369,154,-0.02150709947226974,0.1752041655557986,0.3225497649582499,0.012681432692763395,0.24396831031643554,26960,16176,29656,18872,0.0,0.0,0.0,0.0,0.0
CH_L_339a,6-6,6,6,0.7999207545410779,60,-0.0449014973143054,0.15837001284629756,0.3615555516488315,-0.047329760125282255,0.25296629165692874,16176,16176,18872,18872,0.0,0.0,1.0,0.0,0.0
CH_L_339a,6-7,6,7,0.758051220109017,130,-0.02408580007882328,0.20909016497733549,0.31707992696933607,-0.020284728058174495,0.3067472963948172,18872,16176,21568,18872,0.0,0.0,0.0,0.0,0.0
CH_L_339a,6-8,6,8,0.8694152889647819,179,-0.023655904129882627,0.271790833013211,0.2930368556692635,0.017156096743735513,0.24051054573312353,21568,16176,24264,18872,0.0,1.0,0.0,0.0,0.0
CH_L_339a,6-9,6,9,0.8027491297221895,191,-0.025463134064318816,0.20867614002792742,0.31605503402860374,0.002631825862906286,0.28445297266160613,24264,16176,26960,18872,0.0,0.0,0.0,0.0,0.0
CH_L_339a,7-10,7,10,0.6750131749667597,126,-0.01328044647220879,0.19705741575401348,0.31460082947773155,0.017005313449664602,0.3351064611971309,26960,18872,29656,21568,0.0,0.0,0.0,0.0,0.0
CH_L_339a,7-6,7,6,0.4171680681830907,41,-0.041710149448502744,0.058095849678202735,0.3923569113972803,-0.055418761176075276,0.48067728133015475,16176,18872,18872,21568,0.0,0.0,1.0,0.0,1.0
CH_L_339a,7-7,7,7,0.6068009456726841,148,-0.029405549579552305,0.15873000213021332,0.31754809422368924,-0.027522536832873156,0.35355966474812045,18872,18872,21568,21568,0.0,0.0,0.0,0.0,0.0
CH_L_339a,7-8,7,8,0.8293476432499639,190,-0.019856707904768445,0.236628652093605,0.2963471087998258,0.007833309338597234,0.28128193067700874,21568,18872,24264,21568,0.0,1.0,0.0,0.0,0.0
CH_L_339a,7-9,7,9,0.7418433874093723,183,-0.015779404237184567,0.19088786058539403,0.2988454616010688,0.019813611878166514,0.3163191757838254,24264,18872,26960,21568,0.0,0.0,0.0,0.0,0.0
CH_L_339a,8-10,8,10,0.8120560802915004,140,-0.012782428772598222,0.23406340604457745,0.2795106682340365,0.024245666019703817,0.31038418681570873,26960,21568,29656,24264,1.0,1.0,0.0,1.0,0.0
CH_L_339a,8-6,8,6,0.39533168013423003,59,0.0024401217978409127,0.10657960665788388,0.313595274842739,0.00509064055688474,0.5295671195051336,16176,21568,18872,24264,1.0,0.0,0.0,0.0,1.0
CH_L_339a,8-7,8,7,0.5166581451436544,181,-0.012666651958261211,0.2460056688061268,0.28926592039257204,0.03416938828480109,0.38083522345591825,18872,21568,21568,24264,1.0,1.0,0.0,1.0,1.0
CH_L_339a,8-8,8,8,0.3474713932790081,186,-0.020968686704525268,0.19983845688235788,0.28890977516307426,-0.024054963189221946,0.40544791460391133,21568,21568,24264,24264,0.0,0.0,0.0,0.0,1.0
CH_L_339a,8-9,8,9,0.6925957211426141,178,-0.017960573278073426,0.18425101167860367,0.2975362743292161,0.015770672136064312,0.3294779735697776,24264,21568,26960,24264,0.0,0.0,0.0,0.0,0.0
CH_L_339a,9-10,9,10,0.7797974104791273,60,-0.01295346112907025,0.22679939324196666,0.2873395440995399,0.04540023767030781,0.28562796601481644,26960,24264,29656,26960,0.0,0.0,0.0,1.0,0.0
CH_L_339a,9-7,9,7,0.4716490272804945,72,-0.0020227486643757567,0.23119577502389588,0.2934784320253826,0.028491084827929853,0.425610557222976,18872,24264,21568,26960,1.0,1.0,0.0,1.0,1.0
CH_L_339a,9-8,9,8,0.6334526369996583,83,-0.0006743818417882029,0.25409273191383025,0.26197130429842275,0.05205594906395557,0.3538078248904754,21568,24264,24264,26960,1.0,1.0,0.0,1.0,0.0
CH_L_339a,9-9,9,9,0.6130215481234812,90,1.1973234481756696e-05,0.20723659870422392,0.26632818180878187,0.04420431142308735,0.34526029299459093,24264,24264,26960,26960,1.0,0.0,0.0,1.0,0.0
