patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_321a,10-10,10,10,0.6539235711595506,128,-0.0032855187489951062,0.24714763998533906,0.3764539116652073,0.0016930150709232646,0.41719073036340615,23770,23770,26147,26147,0.0,0.0,1.0,0.0,1.0
CH_L_321a,10-11,10,11,0.5516497682887865,138,-0.007327818961441179,0.19359352888455933,0.39122966603930603,0.0075605717627771855,0.3901776179948376,26147,23770,28524,26147,0.0,0.0,1.0,0.0,0.0
CH_L_321a,10-12,10,12,0.6264497476700693,147,-0.017183772957095035,0.18662810758350531,0.3935184130992957,0.0050075566721222,0.37181036054793415,28524,23770,30901,26147,0.0,0.0,1.0,0.0,0.0
CH_L_321a,10-13,10,13,0.6361850827181134,157,-0.013179776208821764,0.24353461133350757,0.3631834733698081,0.029423545363059214,0.3712724808728216,30901,23770,33278,26147,0.0,0.0,0.0,0.0,0.0
CH_L_321a,10-14,10,14,0.6542925810964527,45,-0.013707598751518116,0.24170539002892677,0.36348547196017533,0.027980255031448038,0.38937749536894173,33278,23770,35655,26147,0.0,0.0,0.0,0.0,0.0
CH_L_321a,10-9,10,9,0.7155707967924937,88,-0.0028806591688981895,0.22908383028905968,0.3815441981412074,0.0201250512285199,0.3928782591577068,21393,23770,23770,26147,0.0,0.0,1.0,0.0,0.0
CH_L_321a,5-10,5,10,0.33685117785817686,123,-0.087832059822802,0.05316156933326169,0.5013177394940403,-0.12472318738856372,0.4063247119164502,23770,11885,26147,14262,0.0,0.0,1.0,0.0,0.0
CH_L_321a,5-11,5,11,0.556030899168916,113,-0.03936905847569384,0.13088998500813043,0.39272491714238167,-0.03312042126441207,0.38710181955485334,26147,11885,28524,14262,0.0,0.0,1.0,0.0,0.0
CH_L_321a,5-12,5,12,0.8401864963718391,104,0.009481754360061944,0.17009571596510462,0.3527038284408459,0.06195243373384837,0.34911176375803377,28524,11885,30901,14262,1.0,0.0,0.0,1.0,0.0
CH_L_321a,5-13,5,13,0.7020862883779083,90,0.007987071145792926,0.1068168666067426,0.37557414368662995,0.0454216301160876,0.3902951148750039,30901,11885,33278,14262,0.0,0.0,1.0,0.0,0.0
CH_L_321a,5-9,5,9,0.33801885795784875,64,-0.0840150556124157,0.031410454916946495,0.5016991487590906,-0.13342861272401765,0.44074992183156453,21393,11885,23770,14262,0.0,0.0,1.0,0.0,1.0
CH_L_321a,6-10,6,10,0.7932581072486207,187,-0.007366138394544488,0.194986321558524,0.3493092466391492,0.030242272221807493,0.31592067954449826,23770,14262,26147,16639,0.0,0.0,0.0,0.0,0.0
CH_L_321a,6-11,6,11,0.7452036462594933,182,-0.01125205270077627,0.20182019919671235,0.36330957018277243,0.01214627817767735,0.2976833554442496,26147,14262,28524,16639,0.0,0.0,0.0,0.0,0.0
CH_L_321a,6-12,6,12,0.8481360915188172,189,-0.00236973868727584,0.22091643760354665,0.32081489756312526,0.06363651928863626,0.3430785179096006,28524,14262,30901,16639,0.0,0.0,0.0,1.0,0.0
CH_L_321a,6-13,6,13,0.7391934379637508,188,0.0035548609159078413,0.19097756416854086,0.32554288840671847,0.06899224114675842,0.37938724543823815,30901,14262,33278,16639,0.0,0.0,0.0,1.0,0.0
CH_L_321a,6-9,6,9,0.45578531362334274,101,-0.049812246305879236,0.07872364164555413,0.450210784667529,-0.06936071615640509,0.4138233853833614,21393,14262,23770,16639,0.0,0.0,1.0,0.0,1.0
CH_L_321a,7-10,7,10,0.8106284013614002,186,0.009735678070990454,0.26990245814352193,0.31010543591300904,0.06010870054694547,0.3623324736965253,23770,16639,26147,19016,1.0,1.0,0.0,0.0,0.0
CH_L_321a,7-11,7,11,0.7095496406500096,184,-0.0002432370218861056,0.2641265929478943,0.33485691025301323,0.04085897440575554,0.36236312208729615,26147,16639,28524,19016,0.0,1.0,0.0,0.0,0.0
CH_L_321a,7-12,7,12,0.6276873186664264,184,0.002615428717167209,0.25855826424350675,0.3351835594657997,0.03606763737959984,0.4223416072224391,28524,16639,30901,19016,0.0,0.0,0.0,0.0,1.0
CH_L_321a,7-13,7,13,0.6982363938914179,185,0.004291849643598773,0.26208495167955814,0.31287762884701953,0.06309384421317948,0.4091112541182997,30901,16639,33278,19016,0.0,0.0,0.0,1.0,1.0
CH_L_321a,7-14,7,14,0.7518915338977761,83,0.009332111951265026,0.2824618129790569,0.2970406484102424,0.0823485258621105,0.3894250734099528,33278,16639,35655,19016,1.0,1.0,0.0,1.0,0.0
CH_L_321a,7-9,7,9,0.7851226189577466,113,-6.359710106638097e-05,0.205967965064852,0.3373261495546344,0.0517855273720838,0.3236978897322197,21393,16639,23770,19016,0.0,0.0,0.0,0.0,0.0
