patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_360a,4-10,4,10,0.4652879661867046,87,-0.026709077795100164,0.06598256124557388,0.4008231621150468,-0.07166074290229876,0.42880492941460313,25320,10128,27852,12660,0.0,0.0,1.0,0.0,0.0
CH_L_360a,4-11,4,11,0.5038241247416237,88,0.008073822939991785,0.14370328686805184,0.32640291844023495,-0.023570676899438814,0.42050320791608514,27852,10128,30384,12660,1.0,0.0,0.0,0.0,0.0
CH_L_360a,5-10,5,10,0.5672004952325009,186,-0.007803671094178561,0.1225005837672129,0.3609306373176787,-0.037541101439720524,0.4308145877251472,25320,12660,27852,15192,0.0,0.0,1.0,0.0,0.0
CH_L_360a,5-11,5,11,0.5347172701890581,186,-0.004583155716868686,0.11583208445927855,0.3600227812785131,-0.03544918239261712,0.4312986331367889,27852,12660,30384,15192,0.0,0.0,1.0,0.0,0.0
CH_L_360a,5-12,5,12,0.4751577106149313,177,-0.0014986001919726078,0.13738968552710742,0.3246036354396658,-0.01675306746410909,0.44377554831467503,30384,12660,32916,15192,0.0,0.0,0.0,0.0,1.0
CH_L_360a,5-14,5,14,0.31374939512943634,60,0.003673072169157065,0.0482779010037148,0.344618318325302,-0.062206433125257136,0.6109732609326645,35448,12660,37980,15192,0.0,0.0,0.0,0.0,1.0
CH_L_360a,5-9,5,9,0.6135925424173795,73,-0.0677680846626674,0.046183659721730726,0.46933550185803635,-0.1074164140203062,0.29964272836915234,22788,12660,25320,15192,0.0,0.0,1.0,0.0,0.0
CH_L_360a,6-10,6,10,0.4862505726487949,177,-0.011473733113613157,0.12667515746800997,0.35010060246781693,-0.024243483220592766,0.44128363606941073,25320,15192,27852,17724,0.0,0.0,1.0,0.0,1.0
CH_L_360a,6-11,6,11,0.5179370044684257,188,-0.00042439889737794586,0.13287590332961774,0.3207564363387058,0.0077513431042846815,0.432957910820252,27852,15192,30384,17724,0.0,0.0,0.0,1.0,0.0
CH_L_360a,6-12,6,12,0.37285826523184873,186,-0.007202615008888394,0.12502807723834944,0.30986587636073515,-0.015474535890516875,0.44729260003377264,30384,15192,32916,17724,0.0,0.0,0.0,0.0,1.0
CH_L_360a,6-9,6,9,0.4777216008093799,72,-0.006309923691411367,0.1571475916155919,0.34368686952316885,-0.022447964500214634,0.43890428161648626,22788,15192,25320,17724,0.0,1.0,0.0,0.0,1.0
CH_L_360a,7-10,7,10,0.5183264181828313,187,-0.007937534654447444,0.10305253817079157,0.3357348148867973,-0.01527203001750916,0.4317529169230071,25320,17724,27852,20256,0.0,0.0,0.0,0.0,0.0
CH_L_360a,7-11,7,11,0.6219038428747917,195,0.0033763416861199596,0.1043129618162562,0.3290026235336978,-0.01663539878385639,0.42184305550341794,27852,17724,30384,20256,0.0,0.0,0.0,0.0,0.0
CH_L_360a,7-12,7,12,0.597965825487469,188,0.0013799297137186749,0.14787076216059994,0.3203276442413563,-0.02659709791224934,0.4136416426987302,30384,17724,32916,20256,0.0,0.0,0.0,0.0,0.0
CH_L_360a,7-13,7,13,0.5355650134452035,187,0.014407386583267727,0.2112871226021864,0.2993198184011641,0.00720247482984535,0.456184989249172,32916,17724,35448,20256,1.0,1.0,0.0,1.0,1.0
CH_L_360a,7-9,7,9,0.3307272589825516,75,-0.004280851077141931,0.10556198615831779,0.34102615974316225,-0.02946034086960881,0.4621010270081405,22788,17724,25320,20256,0.0,0.0,0.0,0.0,1.0
CH_L_360a,8-10,8,10,0.8791586233984096,175,-0.011790480138950945,0.06971346617762281,0.380777898313082,0.0037630678046348853,0.32918614898472265,25320,20256,27852,22788,0.0,0.0,1.0,0.0,0.0
CH_L_360a,8-11,8,11,0.7466634753948012,183,-0.014204856942636113,0.0952263082771005,0.34716701467067174,-0.012935500437994431,0.3845210900645351,27852,20256,30384,22788,0.0,0.0,0.0,0.0,0.0
CH_L_360a,8-12,8,12,0.7478970014142724,175,-0.009988149499772446,0.09914132475147922,0.34825761511841385,-0.018492597890056934,0.37306212558948815,30384,20256,32916,22788,0.0,0.0,0.0,0.0,0.0
CH_L_360a,8-13,8,13,0.8309449191021485,173,0.013980911055539126,0.21454240470683486,0.3167778249636623,0.035244128204684824,0.350175471290387,32916,20256,35448,22788,1.0,1.0,0.0,1.0,0.0
CH_L_360a,8-9,8,9,0.713786241790103,70,0.012577512089797722,0.11763275670386705,0.34366929954131337,0.022284370285763806,0.39816609982165363,22788,20256,25320,22788,1.0,0.0,0.0,1.0,0.0
CH_L_360a,9-10,9,10,0.8333365735581986,165,0.004276656816690038,0.14358455729649552,0.36942157247743085,0.060597715262171926,0.3597704344704604,25320,22788,27852,25320,1.0,0.0,1.0,1.0,0.0
CH_L_360a,9-11,9,11,0.8297861253727771,166,0.007887468040940674,0.15795411204951107,0.34889184803284257,0.011373229082152526,0.3679485192382922,27852,22788,30384,25320,1.0,1.0,0.0,1.0,0.0
CH_L_360a,9-12,9,12,0.7340012512445293,147,0.002883379442515358,0.17024878755922376,0.3402011323307697,0.0023207764313763857,0.38429466482003355,30384,22788,32916,25320,0.0,1.0,0.0,0.0,0.0
CH_L_360a,9-13,9,13,0.6499034205857136,65,0.0042583150368518076,0.1855908595374189,0.33561480442035513,0.004355018409882004,0.42404236285163294,32916,22788,35448,25320,0.0,1.0,0.0,0.0,0.0
CH_L_360a,9-9,9,9,0.7872200746107451,65,0.030760672753275802,0.16876347071974082,0.34615538525019945,0.029189700557460514,0.39821418351297655,22788,22788,25320,25320,1.0,1.0,0.0,1.0,0.0
