patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_335a,2-5,2,5,0.40858911404345577,186,-0.041273698424104645,0.02723617312549768,0.4215669052750497,-0.06758968650056396,0.5263015601482994,12080,4832,14496,7248,0.0,0.0,1.0,0.0,0.0
CH_L_335a,2-6,2,6,0.4745233547170712,179,-0.07100740185634259,0.03472520351213868,0.42366778076984796,-0.0862169074430326,0.512314077186794,14496,4832,16912,7248,0.0,0.0,1.0,0.0,0.0
CH_L_335a,2-7,2,7,0.5354470886722349,145,-0.05489577762526107,0.03504595900348766,0.40318186577266046,-0.06594129345293584,0.5327021289168251,16912,4832,19328,7248,0.0,0.0,1.0,0.0,1.0
CH_L_335a,2-8,2,8,0.7137635170153843,143,0.003347907478841149,0.023202062661287676,0.36795969150056423,-0.00023545217859795813,0.498255567506487,19328,4832,21744,7248,1.0,0.0,0.0,1.0,0.0
CH_L_335a,2-9,2,9,0.5233640516273514,125,0.007096655385717704,0.040104386856756366,0.3439766364811686,0.01265725375258699,0.43773654655342853,21744,4832,24160,7248,1.0,1.0,0.0,1.0,0.0
CH_L_335a,3-4,3,4,0.30457903943617026,44,-0.01350875880578677,0.03792939644465373,0.38483812940552314,-0.03168454279214715,0.512776878051388,9664,7248,12080,9664,0.0,0.0,0.0,0.0,0.0
CH_L_335a,3-6,3,6,0.3788571650630568,183,-0.01161587250325657,0.03716777923593847,0.34583011314902795,-0.019418315041841706,0.5707790414883397,14496,7248,16912,9664,0.0,0.0,0.0,0.0,1.0
CH_L_335a,3-7,3,7,0.4657160264055161,173,-0.022550132221748082,0.04518285555358885,0.3615612180029806,-0.01848866220589965,0.5487475990418862,16912,7248,19328,9664,0.0,1.0,0.0,0.0,1.0
CH_L_335a,3-8,3,8,0.38523574672499067,177,0.004320394073798576,0.033500072811778386,0.3429192376816661,0.017611580066653067,0.45991942148630754,19328,7248,21744,9664,1.0,0.0,0.0,1.0,0.0
CH_L_335a,6-9,6,9,0.46139475352968534,55,-0.0250420839002282,0.03973914538792866,0.35631281612230276,-0.020150949394835443,0.5062377958369192,21744,14496,24160,16912,0.0,1.0,0.0,0.0,0.0
