patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_336a,10-4,10,4,0.41012660475812146,77,0.006151250294637219,0.12058970357086114,0.3396559667504837,0.003143463861716952,0.4467131502435438,9756,24390,12195,26829,0.0,0.0,0.0,0.0,1.0
CH_L_336a,10-5,10,5,0.373355005975153,190,0.015378121761977498,0.16521542134547118,0.3329381463769089,-0.003620306277845954,0.45093451972242377,12195,24390,14634,26829,0.0,0.0,0.0,0.0,1.0
CH_L_336a,10-7,10,7,0.6358782141868792,194,0.029634034737451083,0.23313919197345664,0.3148237234983761,0.008142204210372692,0.4135542945546227,17073,24390,19512,26829,0.0,0.0,0.0,1.0,0.0
CH_L_336a,10-8,10,8,0.7556399743590628,177,0.04756820574811349,0.29551913619535475,0.2947232206691489,0.022448471394220217,0.3890924352876052,19512,24390,21951,26829,1.0,1.0,0.0,1.0,0.0
CH_L_336a,10-9,10,9,0.724004878194075,120,0.041148785539427815,0.24266496663576811,0.2987152599348739,0.01664322763886551,0.41895439990026817,21951,24390,24390,26829,1.0,0.0,0.0,1.0,0.0
CH_L_336a,11-7,11,7,0.3219053091613575,183,0.000309669133594631,0.17716101576822538,0.3481466636553779,-0.030955359162569373,0.4205316391897889,17073,26829,19512,29268,0.0,0.0,1.0,0.0,0.0
CH_L_336a,11-8,11,8,0.7494951411144883,193,0.04502598070649201,0.31469863440029666,0.2933547912381843,0.024869703281685904,0.3821889314061478,19512,26829,21951,29268,1.0,1.0,0.0,1.0,0.0
CH_L_336a,11-9,11,9,0.7170294562661957,114,0.03922153533954077,0.25569813535145,0.2900934877308343,0.016733568603650058,0.41481473844473377,21951,26829,24390,29268,0.0,0.0,0.0,1.0,0.0
CH_L_336a,12-5,12,5,0.3070337020476753,119,-0.014703047730829234,0.15626801876940385,0.35625611927019657,-0.0270394758019747,0.44984976597695614,12195,29268,14634,31707,0.0,0.0,1.0,0.0,1.0
CH_L_336a,12-8,12,8,0.6530764233033971,103,0.04023436818625307,0.32462148384621226,0.28222076171051325,-0.007139128061575623,0.4171973484551888,19512,29268,21951,31707,1.0,1.0,0.0,0.0,0.0
CH_L_336a,12-9,12,9,0.6359073244215628,51,0.03754762958546618,0.305751248231712,0.27667092891056105,-0.018566536912119732,0.4359962851722828,21951,29268,24390,31707,0.0,1.0,0.0,0.0,0.0
CH_L_336a,7-5,7,5,0.40993059827576517,129,-0.0025885620002111783,0.12727178849725715,0.364039150600828,-0.04069457188711306,0.43034133212146647,12195,17073,14634,19512,0.0,0.0,1.0,0.0,0.0
CH_L_336a,7-6,7,6,0.707940203583694,137,0.0067248708254422345,0.2146793766701388,0.33521231075692476,-0.018544977031395612,0.4137655681785013,14634,17073,17073,19512,0.0,0.0,0.0,0.0,0.0
CH_L_336a,7-9,7,9,0.5429664865149275,83,0.012225554508503024,0.19479175087972772,0.33171085962702446,-0.04376322045313865,0.43214337337778613,21951,17073,24390,19512,0.0,0.0,0.0,0.0,0.0
CH_L_336a,8-5,8,5,0.4324736180792148,189,-0.000524959743465427,0.15258835572149235,0.3458331356225811,-0.02228124196026613,0.4339326063554827,12195,19512,14634,21951,0.0,0.0,1.0,0.0,0.0
CH_L_336a,8-6,8,6,0.4701088487426749,182,-0.0004657531972813482,0.15989785593615663,0.3441080793582177,-0.031633391033786366,0.43559007470083705,14634,19512,17073,21951,0.0,0.0,1.0,0.0,0.0
CH_L_336a,8-9,8,9,0.8166264362703315,100,0.04757389318500342,0.26317015965596385,0.31293204961882454,-0.004715837248099882,0.3804216791870503,21951,19512,24390,21951,1.0,1.0,0.0,0.0,0.0
CH_L_336a,9-4,9,4,0.34034571769129124,82,-0.011151896289895134,0.11794829069852718,0.35936478282070283,-0.04606143668956976,0.45049642763424463,9756,21951,12195,24390,0.0,0.0,1.0,0.0,1.0
CH_L_336a,9-5,9,5,0.4845406072363655,178,0.010832825418991948,0.1977361382950058,0.3352312054511345,-0.007686719382128707,0.440193204657317,12195,21951,14634,24390,0.0,0.0,0.0,0.0,1.0
CH_L_336a,9-6,9,6,0.5490424038838231,193,0.019128161053666215,0.21865063330415663,0.31629363998682714,0.005948593335482116,0.43791953563759634,14634,21951,17073,24390,0.0,0.0,0.0,0.0,0.0
CH_L_336a,9-7,9,7,0.3820349854826625,182,0.011792296316532322,0.20030617003155504,0.3271308868723261,-0.006051336069140506,0.45675154258782497,17073,21951,19512,24390,0.0,0.0,0.0,0.0,1.0
CH_L_336a,9-8,9,8,0.47976977245000946,189,0.03035934908035135,0.2339284242097382,0.3180587987977794,-0.008843092831758098,0.42475396783511005,19512,21951,21951,24390,0.0,0.0,0.0,0.0,0.0
CH_L_336a,9-9,9,9,0.7638396511575966,114,0.042932992393707604,0.2744766849576054,0.2978300692597602,0.0070307056330048264,0.40609428548140974,21951,21951,24390,24390,1.0,1.0,0.0,1.0,0.0
