patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_371a,10-4,10,4,0.6735574626069611,97,0.02321853525514942,0.10636130687812836,0.338095809928687,0.05672369340928575,0.3785840214536166,9744,24360,12180,26796,1.0,1.0,0.0,1.0,1.0
CH_L_371a,10-5,10,5,0.6853201202956135,183,0.02857680581891528,0.09631118856308403,0.3280480403955999,0.08557376385305257,0.3708258865097042,12180,24360,14616,26796,1.0,1.0,0.0,1.0,1.0
CH_L_371a,10-6,10,6,0.6592488281392735,180,0.003206784154920212,0.07635879467606703,0.36757916602681145,0.022158129286544,0.35491188414456476,14616,24360,17052,26796,0.0,0.0,0.0,0.0,0.0
CH_L_371a,10-7,10,7,0.7339766007643658,189,0.027079986344264857,0.060759064084132786,0.3599277600793498,0.03397432334841305,0.3578852022145162,17052,24360,19488,26796,1.0,0.0,0.0,1.0,0.0
CH_L_371a,10-8,10,8,0.8027715077675921,186,0.008659062673689533,0.044806012128696185,0.3764105939072738,0.022565622713478065,0.2932466266410954,19488,24360,21924,26796,0.0,0.0,0.0,0.0,0.0
CH_L_371a,10-9,10,9,0.8425999774761476,100,-0.04206180359869359,0.03885610488356833,0.43506327220637947,-0.017098073220863076,0.23620194242675885,21924,24360,24360,26796,0.0,0.0,1.0,0.0,0.0
CH_L_371a,11-8,11,8,0.854685873610419,49,0.008208464460780425,0.04607513829663146,0.37124544938107173,0.043709701765074334,0.246292706203369,19488,26796,21924,29232,0.0,0.0,0.0,1.0,0.0
CH_L_371a,6-4,6,4,0.4735301425034602,45,-0.06546358717737596,0.05342452960536401,0.43123818237198647,-0.08905494027893684,0.49089359346761907,9744,14616,12180,17052,0.0,0.0,1.0,0.0,1.0
CH_L_371a,6-5,6,5,0.4961359139814919,153,-0.05178282250618899,0.06878213382181,0.4186209021028372,-0.06852484738769181,0.4072257691567263,12180,14616,14616,17052,0.0,0.0,1.0,0.0,1.0
CH_L_371a,6-6,6,6,0.5981209770404531,187,-0.039024944090795925,0.07801024722087384,0.40625618959892135,-0.06055928944527036,0.33396097549095627,14616,14616,17052,17052,0.0,0.0,0.0,0.0,0.0
CH_L_371a,6-7,6,7,0.6829803493668904,185,-0.038265935789611835,0.07158669532602867,0.40063323527157285,-0.04492253954899301,0.29529839354668613,17052,14616,19488,17052,0.0,0.0,0.0,0.0,0.0
CH_L_371a,6-8,6,8,0.45444201119162453,183,-0.053815691987228985,0.05557892923283651,0.44486069886140217,-0.0875261818334018,0.3696386297356784,19488,14616,21924,17052,0.0,0.0,1.0,0.0,1.0
CH_L_371a,7-4,7,4,0.7347842308195277,68,-0.03297516945955858,0.09765616407114193,0.3938833139493689,-0.009122031018866933,0.31310693511797527,9744,17052,12180,19488,0.0,1.0,0.0,0.0,0.0
CH_L_371a,7-5,7,5,0.7520465998516197,185,-0.02364148656701354,0.10571131503073378,0.37982573909882883,-0.016677406372119456,0.27263423433879025,12180,17052,14616,19488,0.0,1.0,0.0,0.0,0.0
CH_L_371a,7-6,7,6,0.7888402908291461,189,-0.03401617615036491,0.09167972126849828,0.3813219332371292,-0.016437664988907457,0.2566776456645351,14616,17052,17052,19488,0.0,1.0,0.0,0.0,0.0
CH_L_371a,7-7,7,7,0.7253244068270461,180,-0.03555584917471305,0.09113570880859964,0.40764650968212834,-0.0641795721187078,0.2701542715624831,17052,17052,19488,19488,0.0,0.0,0.0,0.0,0.0
CH_L_371a,7-8,7,8,0.6033526261959092,183,-0.03875100888458594,0.07243335663720482,0.41936028707881334,-0.06286153809407558,0.34898598369279293,19488,17052,21924,19488,0.0,0.0,1.0,0.0,0.0
CH_L_371a,7-9,7,9,0.45507472835086316,125,-0.060996855656773256,0.059575934876793094,0.4407895854628931,-0.09549944569219222,0.32997273593045506,21924,17052,24360,19488,0.0,0.0,1.0,0.0,0.0
CH_L_371a,8-4,8,4,0.7212914952991597,75,0.0098900087595173,0.14983832867718302,0.34454839478042615,0.004678675651418504,0.34052891316033046,9744,19488,12180,21924,0.0,1.0,0.0,0.0,0.0
CH_L_371a,8-5,8,5,0.771168323004541,188,-0.023325804156249737,0.08510131202560657,0.38380435351718484,-0.02177963506118291,0.2913470589354111,12180,19488,14616,21924,0.0,0.0,0.0,0.0,0.0
CH_L_371a,8-6,8,6,0.7198728592912909,182,0.016645649415651206,0.09058696828899013,0.34841314586390215,0.043431645715105154,0.3410528263011528,14616,19488,17052,21924,1.0,0.0,0.0,1.0,0.0
CH_L_371a,8-7,8,7,0.6299496124387584,187,0.01596416165467788,0.09119996090498979,0.35280857565221824,0.05200069002938465,0.3559992545611645,17052,19488,19488,21924,1.0,0.0,0.0,1.0,0.0
CH_L_371a,8-8,8,8,0.6545776122176558,189,-0.0020856507207855845,0.07879419674283679,0.3790421432661424,0.012160369707905083,0.35693426421362234,19488,19488,21924,21924,0.0,0.0,0.0,0.0,0.0
CH_L_371a,8-9,8,9,0.7031290771442115,109,-0.03755957005337019,0.04820453754727938,0.4338343937427283,-0.060458554026403814,0.3175525122747606,21924,19488,24360,21924,0.0,0.0,1.0,0.0,0.0
CH_L_371a,9-4,9,4,0.7420413013125674,88,0.015550674377585528,0.13798201277340258,0.33624406108448396,0.02633668704458403,0.3463368771100464,9744,21924,12180,24360,1.0,1.0,0.0,0.0,0.0
CH_L_371a,9-5,9,5,0.7026555049890473,187,0.012553955777272127,0.09030997471942499,0.36236841174627976,0.0203228912328541,0.35835296988958776,12180,21924,14616,24360,1.0,0.0,0.0,0.0,1.0
CH_L_371a,9-6,9,6,0.6765553044200011,189,0.0003124468613551156,0.09189867425238868,0.362342924005094,0.020089438707765212,0.3593155607472281,14616,21924,17052,24360,0.0,1.0,0.0,0.0,1.0
