patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_312a,10-10,10,10,0.5561085345133289,164,0.04678049111414909,0.14171344156202675,0.3361353518492087,0.0029805656018211555,0.5116308387056012,23970,23970,26367,26367,0.0,0.0,1.0,0.0,0.0
CH_L_312a,10-11,10,11,0.4226725216347394,128,0.009426297038871325,0.05880000174790185,0.3525183531621253,-0.04987236843161705,0.6067327841220419,26367,23970,28764,26367,0.0,0.0,1.0,0.0,1.0
CH_L_312a,10-7,10,7,0.7031927611760105,182,0.06010901080330541,0.22317179971396162,0.31292722284951335,0.03727557037653379,0.4525327701778517,16779,23970,19176,26367,1.0,1.0,0.0,1.0,0.0
CH_L_312a,10-8,10,8,0.5597484015724016,180,0.03795525214266542,0.18723429757957633,0.3113613727432019,0.026995466307008036,0.4434434515467726,19176,23970,21573,26367,0.0,1.0,0.0,0.0,0.0
CH_L_312a,10-9,10,9,0.46734174458547745,174,0.0428720280928452,0.15125649093999408,0.3079356442134649,-0.008535157499666332,0.5218345586701231,21573,23970,23970,26367,0.0,0.0,0.0,0.0,1.0
CH_L_312a,11-11,11,11,0.3975062931610028,44,-0.05160802903517085,0.02387295915425586,0.4492722185432569,-0.0875189280854205,0.526335044787308,26367,26367,28764,28764,0.0,0.0,1.0,0.0,1.0
CH_L_312a,6-11,6,11,0.3448074234492788,166,-0.03265246911603267,0.0715636232618598,0.375806227511062,-0.07498270826168082,0.5214163906822779,26367,14382,28764,16779,0.0,0.0,1.0,0.0,1.0
CH_L_312a,6-8,6,8,0.32530744782690585,184,0.0129122476467495,0.18072870527301751,0.30413566026818123,-0.02184303891492348,0.449145493217537,19176,14382,21573,16779,0.0,0.0,0.0,0.0,0.0
CH_L_312a,7-10,7,10,0.5593312949466931,189,0.041625203708961375,0.24240922901981218,0.31041301280206285,0.03776127436893813,0.4600390769181847,23970,16779,26367,19176,0.0,1.0,0.0,1.0,0.0
CH_L_312a,7-8,7,8,0.3467586372872617,187,0.04033292711241853,0.13955152473115703,0.33025726918875925,0.012000916021008654,0.48690979078248575,19176,16779,21573,19176,0.0,0.0,0.0,0.0,0.0
CH_L_312a,7-9,7,9,0.45864759683388107,186,0.047117501359200994,0.15034246562648046,0.31623606278801014,0.025526182507137552,0.4600945634393993,21573,16779,23970,19176,0.0,0.0,0.0,0.0,0.0
CH_L_312a,8-10,8,10,0.557235465083253,189,0.05085400809973086,0.1941606231440076,0.3172736302153547,0.03289328637744479,0.45566099224165185,23970,19176,26367,21573,1.0,1.0,0.0,0.0,0.0
CH_L_312a,8-8,8,8,0.37571832650745823,191,0.06288171615468448,0.1834572523256044,0.3074620909047036,0.058080074029053796,0.49679925875676734,19176,19176,21573,21573,1.0,0.0,0.0,1.0,0.0
CH_L_312a,8-9,8,9,0.4939181393861337,183,0.05754885652524386,0.17513506079183047,0.3202787450888664,0.0343881472470011,0.4802499094312235,21573,19176,23970,21573,1.0,0.0,0.0,1.0,0.0
CH_L_312a,9-10,9,10,0.590045034580519,181,0.04566360129023498,0.1779327917327519,0.31952618100634905,0.013335119269687905,0.44843546190049777,23970,21573,26367,23970,0.0,0.0,0.0,0.0,0.0
CH_L_312a,9-11,9,11,0.4477345630027361,172,0.021778737812442373,0.09582400890491351,0.33825366132460344,-0.028463775974158452,0.5495018370296332,26367,21573,28764,23970,0.0,0.0,1.0,0.0,1.0
CH_L_312a,9-7,9,7,0.34201968647310865,186,0.04053748044235377,0.17108022079535187,0.30006371633787093,0.023958561807866614,0.4871918805644757,16779,21573,19176,23970,0.0,0.0,0.0,0.0,0.0
CH_L_312a,9-8,9,8,0.4502508787055259,167,0.03962696444209917,0.17794226986618944,0.3114756683110247,0.006206018436791782,0.46343820675930997,19176,21573,21573,23970,0.0,0.0,0.0,0.0,0.0
CH_L_312a,9-9,9,9,0.6410313211602895,190,0.05243874211315313,0.20677574601745874,0.3214875080145754,0.04905708254428531,0.45398749020650175,21573,21573,23970,23970,1.0,1.0,0.0,1.0,0.0
