patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_322a,10-10,10,10,0.9552724753307785,190,-0.05969805998109433,0.4623301624254021,0.25932605898228434,0.029053234248458352,0.2558566563644677,25500,25500,28050,28050,0.0,1.0,0.0,0.0,0.0
CH_L_322a,10-11,10,11,0.8983822554175127,90,-0.06992241302628423,0.4389407329741592,0.2592072272805221,0.012788586306122353,0.2597767556366229,28050,25500,30600,28050,0.0,1.0,0.0,0.0,0.0
CH_L_322a,10-7,10,7,0.6527820674319791,180,-0.032378411414270954,0.3686226013686199,0.3206452705531306,-0.0007987691039603826,0.3702060169458292,17850,25500,20400,28050,1.0,0.0,0.0,0.0,0.0
CH_L_322a,10-8,10,8,0.9262337292391543,188,-0.04723494918101604,0.4645042995910943,0.2651316208765795,0.025497931900104433,0.26652574826836106,20400,25500,22950,28050,0.0,1.0,0.0,0.0,0.0
CH_L_322a,10-9,10,9,0.894243521070536,187,-0.04751547263677969,0.4366228550571873,0.26751033344409575,0.020205772299475736,0.3294075547585646,22950,25500,25500,28050,0.0,1.0,0.0,0.0,0.0
CH_L_322a,11-10,11,10,0.926529578728112,130,-0.05394499504977203,0.47579422569516977,0.2448362957813286,0.038728357173660966,0.25080371559202475,25500,28050,28050,30600,0.0,1.0,0.0,1.0,0.0
CH_L_322a,11-11,11,11,0.9152225108944559,60,-0.06914803024056178,0.4352147547668429,0.30684312297670835,-0.03223110225258795,0.18837928911693946,28050,28050,30600,30600,0.0,0.0,0.0,0.0,0.0
CH_L_322a,11-6,11,6,0.510921754576062,51,-0.04801362878814643,0.24113280781486957,0.37472409818988156,-0.07968087469554663,0.37282618474488055,15300,28050,17850,30600,0.0,0.0,1.0,0.0,0.0
CH_L_322a,11-7,11,7,0.6445329815683898,90,-0.0407922734647975,0.35473757629180336,0.32085668285715163,-0.0027321567928144594,0.41168841794246824,17850,28050,20400,30600,0.0,0.0,0.0,0.0,1.0
CH_L_322a,11-8,11,8,0.9377037318253365,129,-0.04637652486907319,0.43129952520416615,0.24464398630003295,0.024809983649413,0.2699684063128195,20400,28050,22950,30600,0.0,0.0,0.0,0.0,0.0
CH_L_322a,11-9,11,9,0.9419535781210487,125,-0.046387586733303406,0.4968901050405731,0.22330314193112072,0.034446354857661995,0.19765297434787554,22950,28050,25500,30600,0.0,1.0,0.0,1.0,0.0
CH_L_322a,6-10,6,10,0.6496370477714377,119,-0.02493589835012052,0.4059630333993936,0.3128803918919953,0.017335330820580298,0.4166432095658441,25500,15300,28050,17850,1.0,0.0,0.0,0.0,1.0
CH_L_322a,6-11,6,11,0.4478393723651236,58,-0.040877909594411045,0.31616098004061166,0.32225145417560824,-0.026552224739677218,0.4226637548246685,28050,15300,30600,17850,0.0,0.0,0.0,0.0,1.0
CH_L_322a,6-8,6,8,0.7422385311765965,114,-0.026425001225504795,0.24829690238969004,0.34693983358935765,0.002809470326623302,0.4094439867123057,20400,15300,22950,17850,1.0,0.0,1.0,0.0,1.0
CH_L_322a,6-9,6,9,0.7494501274047013,117,-0.008414802556961948,0.3394330002956238,0.3322261556206353,0.019821688579243584,0.3868206548670814,22950,15300,25500,17850,1.0,0.0,1.0,0.0,1.0
CH_L_322a,7-10,7,10,0.9210058029243683,183,-0.06331685361925177,0.3915030205162927,0.30700754805528,0.011653423475050008,0.26118956258216136,25500,17850,28050,20400,0.0,0.0,0.0,0.0,0.0
CH_L_322a,7-11,7,11,0.8605444371046348,83,-0.055420804707039,0.3654529180567936,0.3110668991583074,0.008585878618070829,0.3263832836510535,28050,17850,30600,20400,0.0,0.0,0.0,0.0,0.0
