patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_310a,4-10,4,10,0.45721454303718573,93,-0.05382455233026351,0.02719237947369764,0.4256312470530655,-0.10357972886239505,0.5650862655924813,24060,9624,26466,12030,0.0,0.0,1.0,0.0,0.0
CH_L_310a,4-11,4,11,0.4607576281950291,56,-0.04700839359913788,0.038902043807402746,0.41137075580472404,-0.09734263536296016,0.5618121095611988,26466,9624,28872,12030,0.0,0.0,1.0,0.0,0.0
CH_L_310a,4-12,4,12,0.4294598905006087,79,-0.03931122502971423,0.033202855523263006,0.39981435302315044,-0.09671955180156931,0.5706102430685787,28872,9624,31278,12030,0.0,0.0,1.0,0.0,0.0
CH_L_310a,4-14,4,14,0.4192796317428746,85,-0.009944955819527493,0.05194898031677054,0.37859739872700443,-0.06335115120296833,0.5924547217738347,33684,9624,36090,12030,0.0,0.0,0.0,1.0,0.0
CH_L_310a,5-10,5,10,0.45635102881893763,158,-0.031080712151748766,0.03462921564924426,0.37390766281816523,-0.08949734405719628,0.5759009710365672,24060,12030,26466,14436,0.0,0.0,0.0,0.0,0.0
CH_L_310a,5-11,5,11,0.3808591694122243,172,-0.026410993445335828,0.04185132139793311,0.37569148795123886,-0.07788832903409258,0.5894357320030412,26466,12030,28872,14436,0.0,0.0,0.0,0.0,0.0
CH_L_310a,5-12,5,12,0.35234900668911906,175,-0.022433574772976334,0.04910844315178833,0.35661371913763634,-0.0860573345207551,0.609778803372069,28872,12030,31278,14436,0.0,0.0,0.0,0.0,1.0
CH_L_310a,5-13,5,13,0.3634166000398816,190,0.0033011538801308586,0.0752395827639174,0.33377652365839205,-0.03674604314583682,0.6129868594748443,31278,12030,33684,14436,1.0,1.0,0.0,1.0,1.0
CH_L_310a,5-14,5,14,0.4167718350503342,163,-0.016170767457800887,0.05859632324821238,0.36704799724561343,-0.06740973311519231,0.5748443641608121,33684,12030,36090,14436,0.0,0.0,0.0,0.0,0.0
CH_L_310a,6-13,6,13,0.3672586935489874,186,-0.005821628392512147,0.0728527745626191,0.34362625328293495,-0.08066098545164767,0.6087901694426092,31278,14436,33684,16842,1.0,1.0,0.0,0.0,1.0
CH_L_310a,6-14,6,14,0.40246311223472303,174,0.015297426656086745,0.10005647842079712,0.32142276738756154,-0.03866380451796321,0.572215145310583,33684,14436,36090,16842,1.0,1.0,0.0,1.0,0.0
CH_L_310a,7-13,7,13,0.3354724520836843,181,-0.02541841027527121,0.05470104392047337,0.3608525902360822,-0.08950927144206892,0.6085477419770068,31278,16842,33684,19248,0.0,0.0,0.0,0.0,1.0
CH_L_310a,7-14,7,14,0.37170257215689245,152,-0.009223180387335675,0.056592742948843006,0.33725325727528654,-0.06647825132122395,0.6038888830583707,33684,16842,36090,19248,1.0,0.0,0.0,1.0,0.0
CH_L_310a,9-10,9,10,0.37290604101021546,108,-0.04801804457608753,0.029205764188498254,0.419181506590882,-0.08486677004274787,0.46321232944331353,24060,21654,26466,24060,0.0,0.0,1.0,0.0,0.0
CH_L_310a,9-14,9,14,0.30285266057954485,132,-0.037057392306151155,0.10785084990292189,0.38918010196182934,-0.08199062269099609,0.34963382145826,33684,21654,36090,24060,0.0,1.0,0.0,0.0,0.0
