patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_334a,4-10,4,10,0.7120615691414339,124,0.009717219673368657,0.14216128520647411,0.3148395412213816,-0.007600317981783265,0.2501275202523036,23990,9596,26389,11995,1.0,1.0,0.0,0.0,0.0
CH_L_334a,4-11,4,11,0.5706531099163019,113,-0.01939654180179665,0.10440442763717518,0.3542888286397181,-0.030823454800135076,0.2852923552950475,26389,9596,28788,11995,0.0,0.0,0.0,0.0,1.0
CH_L_334a,4-12,4,12,0.6311549022765601,81,-0.050166700354104046,0.06620336727464544,0.39824097088854915,-0.06738315727942105,0.21435865699141338,28788,9596,31187,11995,0.0,0.0,1.0,0.0,0.0
CH_L_334a,4-13,4,13,0.5522327894484299,112,-0.03404299864210263,0.08517096767136553,0.3918188758827538,-0.05243778997494393,0.2667008505588541,31187,9596,33586,11995,0.0,0.0,1.0,0.0,0.0
CH_L_334a,4-9,4,9,0.6968835067476914,95,0.017470728995262207,0.22890340146924015,0.301570967919151,-0.014202457597200766,0.2351471706846719,21591,9596,23990,11995,1.0,1.0,0.0,0.0,0.0
CH_L_334a,5-10,5,10,0.7392407389808681,183,-0.0023813916136003854,0.13284526022409904,0.30433745096317266,-0.03369082443743908,0.22987023884476518,23990,11995,26389,14394,0.0,1.0,0.0,0.0,0.0
CH_L_334a,5-11,5,11,0.7146355023787289,191,0.006269752853021331,0.10140935648132775,0.33299197065169145,0.002380423029911337,0.2625980695014273,26389,11995,28788,14394,1.0,0.0,0.0,0.0,0.0
CH_L_334a,5-12,5,12,0.7599935400476014,184,0.0006470846669197783,0.09931357057903863,0.32626829560345305,0.02623729348503318,0.24095004940026035,28788,11995,31187,14394,1.0,0.0,0.0,1.0,0.0
CH_L_334a,5-13,5,13,0.6366739252743402,167,-0.017191603347070313,0.09549834524523054,0.35350422436752127,-0.008020261653276219,0.29910292949644735,31187,11995,33586,14394,0.0,0.0,0.0,0.0,1.0
CH_L_334a,5-9,5,9,0.6678573275490717,137,0.0054380751510304925,0.11341805248965764,0.304705616911212,-0.004452424363068509,0.2406559743996444,21591,11995,23990,14394,1.0,0.0,0.0,0.0,0.0
CH_L_334a,6-10,6,10,0.749526949049243,193,-0.007879566144364802,0.07432205903134372,0.32072450997364527,-0.03551556207102453,0.2314258809766447,23990,14394,26389,16793,0.0,0.0,0.0,0.0,0.0
CH_L_334a,6-11,6,11,0.7396615743806486,181,0.006981424332276358,0.1249770625838434,0.30906111141176074,0.016462870675442734,0.22869835918374767,26389,14394,28788,16793,1.0,0.0,0.0,1.0,0.0
CH_L_334a,6-12,6,12,0.7086065745254085,175,0.009051722403000449,0.09130498887902609,0.32694244223151736,0.029991596015982287,0.2639207091347688,28788,14394,31187,16793,1.0,0.0,0.0,1.0,0.0
CH_L_334a,6-13,6,13,0.5477455395630447,152,-0.030066026837108285,0.09754990183723376,0.36639531481833126,-0.029095702803068935,0.32037675358064943,31187,14394,33586,16793,0.0,0.0,1.0,0.0,1.0
CH_L_334a,6-9,6,9,0.6300148979937072,139,-0.00369181245180202,0.11290987540854502,0.3283487006497712,-0.035503275017514886,0.29387879559276503,21591,14394,23990,16793,0.0,0.0,0.0,0.0,1.0
CH_L_334a,7-10,7,10,0.6933987651541021,175,-0.011961857995719936,0.09695627788317487,0.3257669046557415,-0.02112630255435472,0.2362537939463537,23990,16793,26389,19192,0.0,0.0,0.0,0.0,0.0
CH_L_334a,7-11,7,11,0.7229401807657206,189,-0.0017860084866732299,0.13611867681929227,0.3067125983909226,0.025985360619810813,0.259129838869478,26389,16793,28788,19192,0.0,1.0,0.0,1.0,0.0
CH_L_334a,7-12,7,12,0.6375466900604214,171,-0.03317246251333849,0.1260822745757166,0.3427020078807207,-0.01698062125562674,0.32369624156048327,28788,16793,31187,19192,0.0,0.0,0.0,0.0,1.0
CH_L_334a,7-9,7,9,0.631693491689976,150,-0.02846958341961343,0.07537421434141332,0.3581932624059563,-0.052818266945034636,0.26824725283524364,21591,16793,23990,19192,0.0,0.0,1.0,0.0,0.0
CH_L_334a,8-10,8,10,0.7403279938628178,183,-0.008910476421531085,0.0486505778491561,0.31186859611183754,0.03567920081157204,0.24758814344085894,23990,19192,26389,21591,0.0,0.0,0.0,1.0,0.0
CH_L_334a,8-11,8,11,0.7242218562612163,170,-0.010308980198775275,0.11956657921208033,0.3283534025109705,0.024209399767507828,0.24889048886165865,26389,19192,28788,21591,0.0,0.0,0.0,1.0,0.0
CH_L_334a,8-12,8,12,0.5379256222802815,130,-0.032657422931117744,0.12800715083666203,0.371346478538196,-0.02725420527550912,0.3094389307434706,28788,19192,31187,21591,0.0,1.0,1.0,0.0,1.0
CH_L_334a,8-9,8,9,0.7450912791793526,149,-0.023145813246794718,0.07568409681645231,0.34260801640165073,-0.000710882486579797,0.21739605077397964,21591,19192,23990,21591,0.0,0.0,0.0,0.0,0.0
CH_L_334a,9-10,9,10,0.6985405703437101,120,-0.018144083016073842,0.12768234302551065,0.3221322023534557,0.013716309550008231,0.27158519992113134,23990,21591,26389,23990,0.0,1.0,0.0,0.0,0.0
CH_L_334a,9-11,9,11,0.5505772298114465,101,-0.04271887043194586,0.10694223824964966,0.38138475161596996,-0.04129005820309681,0.283608396487874,26389,21591,28788,23990,0.0,0.0,1.0,0.0,0.0
CH_L_334a,9-12,9,12,0.34610570409487845,47,-0.08874157905718626,0.034538617488583,0.49933027315315176,-0.12352367231207162,0.41272285684195714,28788,21591,31187,23990,0.0,0.0,1.0,0.0,1.0
CH_L_334a,9-9,9,9,0.7721867645970963,109,-0.0021672316430990154,0.14285930226908952,0.31389689694087736,0.06970094396529605,0.20189554726882508,21591,21591,23990,23990,0.0,1.0,0.0,1.0,0.0
