patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_277a,2-10,2,10,0.769320796550807,183,0.08059256640575019,0.22819549596287525,0.334633759760024,0.07818519698376232,0.42794990481946454,23830,4766,26213,7149,1.0,1.0,0.0,1.0,0.0
CH_L_277a,2-8,2,8,0.45358968315567705,76,0.0031700281844455856,0.06063037578404316,0.3694689978923156,-0.04234612985585944,0.5878993266112487,19064,4766,21447,7149,0.0,0.0,0.0,0.0,1.0
CH_L_277a,2-9,2,9,0.6172428436915351,142,0.059483536105176454,0.1694428064610612,0.34608477237290963,0.03605513265303123,0.5044787859441726,21447,4766,23830,7149,0.0,0.0,0.0,0.0,0.0
CH_L_277a,3-10,3,10,0.6390028979332107,97,0.0280182441480054,0.1010280655070311,0.3590425869951728,0.012804260306210086,0.4002981662537005,23830,7149,26213,9532,0.0,0.0,0.0,0.0,0.0
CH_L_277a,3-6,3,6,0.4700437047857158,84,-0.045642223690016345,0.03975513096891082,0.43161411661673493,-0.05957983912302493,0.5673933433379944,14298,7149,16681,9532,0.0,0.0,1.0,0.0,1.0
CH_L_277a,3-7,3,7,0.5187399571315576,179,-0.0040081288096804075,0.08329094372195642,0.40728241633547485,-0.03926288007609772,0.5474904898724634,16681,7149,19064,9532,0.0,0.0,1.0,0.0,0.0
CH_L_277a,3-8,3,8,0.7908090909757963,184,0.07449058479616742,0.1840686536729533,0.3512919111887415,0.0701499760031821,0.430635167649182,19064,7149,21447,9532,1.0,0.0,0.0,1.0,0.0
CH_L_277a,3-9,3,9,0.8669167909544842,187,0.08233103271486891,0.20693717606382386,0.3400267135396648,0.09521080484864718,0.3859548346535309,21447,7149,23830,9532,1.0,1.0,0.0,1.0,0.0
CH_L_277a,4-6,4,6,0.49585029478141496,92,-0.004966298945734809,0.03700908075522925,0.4116085538988875,-0.03631051682580875,0.6167893860218712,14298,9532,16681,11915,0.0,0.0,1.0,0.0,1.0
CH_L_277a,4-7,4,7,0.6519172226666422,184,0.050034949574022505,0.1492511298620742,0.35088357497892986,0.04448933913716532,0.505798384350277,16681,9532,19064,11915,0.0,0.0,0.0,0.0,0.0
CH_L_277a,4-8,4,8,0.600173177889287,187,0.03806618707840902,0.1551285165540761,0.3712861699087941,0.04114243294641997,0.4603844612237834,19064,9532,21447,11915,0.0,0.0,0.0,0.0,0.0
CH_L_277a,4-9,4,9,0.6467751594229004,150,0.05946500613628738,0.19896335205396645,0.35424050574709637,0.0529240607021022,0.41438741141766033,21447,9532,23830,11915,0.0,1.0,0.0,0.0,0.0
CH_L_277a,5-6,5,6,0.42175304810365216,84,0.02448871449915811,0.07562029544572145,0.38125148806535686,-0.010682081444908283,0.6034823593394224,14298,11915,16681,14298,0.0,0.0,0.0,0.0,1.0
CH_L_277a,5-7,5,7,0.372263712159467,120,0.013252850349001968,0.0911950072882088,0.3895846082900714,-0.013512021878218565,0.5103936979597967,16681,11915,19064,14298,0.0,0.0,0.0,0.0,0.0
CH_L_277a,5-8,5,8,0.6091842807217639,90,0.006763961120385514,0.10117241752532057,0.3956843692821132,0.008194331404148152,0.4046053582335178,19064,11915,21447,14298,0.0,0.0,1.0,0.0,0.0
CH_L_277a,6-6,6,6,0.8546074210202922,64,0.062294899022790305,0.2548797776364212,0.3655274819478182,0.09694589903008095,0.3841641368039858,14298,14298,16681,16681,1.0,1.0,0.0,1.0,0.0
