patient_id,tile_id,tile_row,tile_col,tile_purity,n_spots,FMRP_signature_score,Cell_cycle_signature_score,YAP_signature_score,WNT_signature_score,EMT_signature_score,x_min_fullres,y_min_fullres,x_max_fullres,y_max_fullres,FMRP_signature_score_binary,Cell_cycle_signature_score_binary,YAP_signature_score_binary,WNT_signature_score_binary,EMT_signature_score_binary
CH_L_317a,10-3,10,3,0.603448772644111,92,-0.026828955741668496,0.0891139946376653,0.3797111447917299,-0.047104902214388227,0.36367853533380645,7233,24110,9644,26521,1.0,1.0,0.0,0.0,0.0
CH_L_317a,10-4,10,4,0.6069005219324461,184,-0.03693308123873707,0.07010184384895277,0.3849217013115654,-0.057425523869836105,0.3524033880982664,9644,24110,12055,26521,0.0,0.0,0.0,0.0,0.0
CH_L_317a,10-5,10,5,0.66053722550808,185,-0.01613137304641534,0.08524880601700459,0.36975483301713025,-0.02773921377679153,0.3575646213942247,12055,24110,14466,26521,1.0,1.0,0.0,1.0,0.0
CH_L_317a,10-6,10,6,0.4829656848448012,187,-0.03998598109570903,0.06313122815000778,0.3935102286383232,-0.0499028922066446,0.337278815526722,14466,24110,16877,26521,0.0,0.0,0.0,0.0,0.0
CH_L_317a,10-7,10,7,0.4810957895179595,181,-0.005935262457872812,0.09960262377526953,0.3711768532482934,0.0205169048618139,0.4035640245292951,16877,24110,19288,26521,1.0,1.0,0.0,1.0,0.0
CH_L_317a,10-8,10,8,0.45707337934834574,103,-0.03949861678230364,0.08876444758284621,0.40350446631352316,-0.031822828443470806,0.31826690758373394,19288,24110,21699,26521,0.0,1.0,0.0,1.0,0.0
CH_L_317a,11-3,11,3,0.4846552096768714,43,-0.059061138135252655,0.05443416050044409,0.42293254306227335,-0.11146526452000807,0.3244505957637326,7233,26521,9644,28932,0.0,0.0,1.0,0.0,0.0
CH_L_317a,11-4,11,4,0.39346232290246436,95,-0.06383856216626028,0.059730517242704076,0.4055515430700237,-0.08767781715620328,0.4241643665464003,9644,26521,12055,28932,0.0,0.0,0.0,0.0,1.0
CH_L_317a,11-5,11,5,0.5111560809460869,108,-0.03263053765699251,0.073665126167613,0.3845011332849965,-0.06264136306007059,0.4040227371979913,12055,26521,14466,28932,0.0,0.0,0.0,0.0,0.0
CH_L_317a,11-6,11,6,0.40035309921079515,120,-0.06417479578280601,0.05905538839658025,0.42647873617629334,-0.0784997514147632,0.35894346331920224,14466,26521,16877,28932,0.0,0.0,1.0,0.0,0.0
CH_L_317a,11-7,11,7,0.3222334890993216,116,-0.06199470466643486,0.031664130782700875,0.44219572449722905,-0.09543773595143293,0.4697613371223665,16877,26521,19288,28932,0.0,0.0,1.0,0.0,1.0
CH_L_317a,6-4,6,4,0.33678187786953173,139,-0.06324896501781493,0.04334018910330587,0.4423934923020023,-0.11019122703347863,0.46910706415007974,9644,14466,12055,16877,0.0,0.0,1.0,0.0,1.0
CH_L_317a,6-5,6,5,0.3528359147597938,125,-0.08483021866314906,0.04658551008522552,0.4451272966772671,-0.1140631795256399,0.3396562680849726,12055,14466,14466,16877,0.0,0.0,1.0,0.0,0.0
CH_L_317a,6-6,6,6,0.3267429338309993,128,-0.07591616485340136,0.057512809183621706,0.43987050977967296,-0.10991723061243593,0.26091834109402406,14466,14466,16877,16877,0.0,0.0,1.0,0.0,0.0
CH_L_317a,6-7,6,7,0.37783818383636325,114,-0.0739910360500209,0.08319493770456159,0.40107793316096735,-0.08929276834538502,0.3024433916277091,16877,14466,19288,16877,0.0,1.0,0.0,0.0,0.0
